,lot_area,CropETo,TotalWater,water_dist,castorieindex,firstfloor,add_g_size,parval
9676,12.04,2.30333333333333,2.92666666666667,14.431331994262939,72.0,840.0,0.0,202603.0
9677,19.69,2.30333333333333,2.92666666666667,13.598690712786288,95.0,560.0,0.0,144804.0
9681,39.38,2.30333333333333,2.92666666666667,10.346012732641151,95.0,1278.0,420.0,405500.0
9685,43.9,2.30333333333333,2.92666666666667,14.045508873051142,72.0,1478.0,528.0,263454.0
9686,43.0,2.30333333333333,2.92666666666667,14.003153315656911,95.0,984.0,0.0,1147396.0
9687,43.02,2.30333333333333,2.92666666666667,13.971504789347767,95.0,1234.0,0.0,385944.0
9691,78.0,2.30333333333333,2.92666666666667,13.162804831390373,72.0,864.0,0.0,1546320.0
9692,19.7,2.30333333333333,2.92666666666667,13.304901958433444,72.0,1524.0,0.0,388569.0
9694,19.7,2.30333333333333,2.92666666666667,13.275041254168794,72.0,0.0,0.0,136054.0
9696,38.71,3.265,4.6037037037037,10.99706153648531,72.0,0.0,0.0,324575.0
9697,94.85,2.30333333333333,2.92666666666667,10.838314196625298,95.0,748.0,0.0,728150.0
9698,0.0,2.30333333333333,2.92666666666667,10.157860152759689,58.0,0.0,0.0,242498.0
9699,14.77,2.30333333333333,2.92666666666667,9.134022208161346,95.0,720.0,280.0,148568.0
9700,1.87,2.30333333333333,2.92666666666667,9.387633362190517,72.0,1980.0,0.0,199731.0
9703,1.17,3.265,4.6037037037037,14.368838954929998,95.0,2075.0,680.0,138191.0
9704,0.58,2.30333333333333,2.92666666666667,14.364255661337705,100.0,984.0,462.0,163100.0
9707,18.08,2.30333333333333,2.92666666666667,13.525577454025784,80.0,0.0,0.0,610945.0
9708,39.94,3.08916666666667,4.41309523809524,13.86864202463398,67.0,1390.0,491.0,691396.0
9711,4.67,3.08916666666667,4.36025832091406,3.276645773833102,72.0,1310.0,858.0,159961.0
9713,29.1,3.265,4.6037037037037,12.926497552428625,95.0,1386.0,0.0,266979.0
9714,3.99,3.715,5.48880333654155,4.220235842362132,61.0,1508.0,1376.0,323224.0
9717,76.84,3.265,4.6037037037037,14.80729073196531,90.0,0.0,0.0,1299753.0
9718,16.92,2.30333333333333,2.92666666666667,14.949830271082876,90.0,819.0,0.0,214149.0
9721,40.0,2.30333333333333,2.92666666666667,14.54542955637264,100.0,0.0,0.0,178290.0
9722,17.4,2.30333333333333,2.92666666666667,13.272327957800215,90.0,0.0,0.0,643853.0
9723,19.75,2.30333333333333,2.92666666666667,14.306757450559154,90.0,1190.0,84.0,196421.0
9724,0.9,2.30333333333333,2.92666666666667,14.641116343302555,90.0,1086.0,2741.0,67566.0
9725,4.84,3.08916666666667,4.36025832091406,7.257341248031692,86.0,1807.0,0.0,174431.0
9727,0.13,3.265,4.6037037037037,3.249986170027629,62.0,1898.0,457.0,18827.0
9732,19.32,3.265,4.6037037037037,9.540495460414366,42.0,1508.0,2381.0,436721.0
9738,6.79,2.30333333333333,2.92666666666667,10.356385832361024,95.0,1595.0,741.0,329460.0
9740,0.96,3.265,4.6037037037037,15.286930173895428,90.0,1445.0,440.0,64512.0
9743,19.96,3.1275,4.46785714285714,2.5924793811460907,65.0,0.0,0.0,165498.0
9747,35.6,2.30333333333333,2.92666666666667,18.460813870095368,95.0,0.0,0.0,193409.0
9748,20.0,3.15916666666667,3.7666666666666697,10.14623212540256,100.0,0.0,0.0,724596.0
9751,34.87,3.265,4.6037037037037,15.452596699646296,100.0,0.0,0.0,381450.0
9753,0.2,3.1275,4.46785714285714,5.03159710392971,23.0,0.0,0.0,34977.0
9755,80.0,3.1275,4.46785714285714,9.51345730262662,95.0,2437.0,399.0,974432.0
9757,1.84,2.30333333333333,2.92666666666667,7.639470070956723,62.0,1608.0,1800.0,247860.0
9758,1.03,2.30333333333333,2.92666666666667,15.066026894377124,90.0,1641.0,440.0,127664.0
9759,99.98,2.30333333333333,2.92666666666667,11.60207183811826,72.0,2897.0,528.0,1620939.0
9760,18.74,3.46416666666667,4.948809523809519,11.07294795251147,65.0,0.0,0.0,398329.0
9761,17.88,2.30333333333333,2.92666666666667,7.7969487731126295,65.0,903.0,280.0,229215.0
9762,0.96,3.265,4.6037037037037,6.6310724236553815,42.0,1972.0,1318.0,126050.0
9763,2.51,2.30333333333333,2.92666666666667,14.477394797196428,72.0,21440.0,90.0,1130000.0
9764,16.71,2.30333333333333,2.92666666666667,15.282025509091277,72.0,1394.0,0.0,412118.0
9765,15.0,3.46416666666667,4.948809523809519,13.08450085909218,100.0,2130.0,0.0,230533.0
9768,76.28,3.265,4.6037037037037,15.702637633925233,90.0,1878.0,360.0,483106.0
9769,20.0,3.195,3.7666666666666697,12.394948052501409,72.0,0.0,0.0,646644.0
9770,20.0,2.30333333333333,2.92666666666667,11.874068139126113,76.0,1920.0,440.0,265545.0
9771,4.89,3.195,3.7666666666666697,12.911066365335538,100.0,1650.0,392.0,171074.0
9774,20.0,2.30333333333333,2.92666666666667,9.951661968854411,100.0,2096.0,576.0,253270.0
9776,41.61,2.00416666666667,3.6001926782273594,6.967832229742379,32.0,1016.0,0.0,133660.0
9779,43.54,2.37916666666667,4.0436171064598,4.112927906501872,23.0,1100.0,0.0,361478.0
9783,0.66,2.30333333333333,2.92666666666667,11.309185161818894,68.0,1257.0,0.0,12332.0
9784,46.56,3.265,4.6037037037037,15.917756045034457,71.0,1022.0,0.0,442652.0
9785,323.42,2.635,4.06166666666667,5.386442563933602,32.0,1378.0,676.0,867470.0
9787,55.62,2.635,4.06166666666667,9.46049690581403,14.0,0.0,0.0,148029.0
9791,1.22,2.30333333333333,2.92666666666667,14.328984886160082,95.0,0.0,0.0,38535.0
9792,2.98,1.6133333333333302,3.22395954881369,3.423438763377741,88.0,2308.0,784.0,424000.0
